"cdr_ID","calldate","sipcallerip_country_code","sipcalledip_country_code","caller_number_country_code","called_number_country_code"
76107875,"2018-05-01 12:09:30","CA","CA","CA","CA"
76107880,"2018-05-01 12:09:30","CA","CA","CA","CA"
76107505,"2018-05-01 12:09:31","US","CA","CA","CA"
76107532,"2018-05-01 12:09:32","US","CA","CA","CA"
76107546,"2018-05-01 12:09:32","US","CA","CA","CA"
76107548,"2018-05-01 12:09:32","US","CA","CA","CA"
76107478,"2018-05-01 12:09:35","CA","CA","CA","CA"
76107499,"2018-05-01 12:09:35","CA","CA","CA","CA"
76107653,"2018-05-01 12:09:35","CA","CA","CA","CA"
76107662,"2018-05-01 12:09:35","CA","CA","CA","CA"
76107539,"2018-05-01 12:09:37","CA","US","CA","CA"
76107551,"2018-05-01 12:09:37","CA","US","CA","CA"
76107565,"2018-05-01 12:09:37","CA","CA","CA","CA"
76107587,"2018-05-01 12:09:37","IE","US","CA","CA"
76107608,"2018-05-01 12:09:39","CA","US","CA","CA"
76107601,"2018-05-01 12:09:40","US","CA","CA","CA"
76107607,"2018-05-01 12:09:40","US","CA","CA","CA"
76107613,"2018-05-01 12:09:40","US","CA","CA","CA"
76107789,"2018-05-01 12:09:41","CA","CA","CA","CA"
76107807,"2018-05-01 12:09:41","CA","CA","CA","CA"
76107511,"2018-05-01 12:09:42","CA","CA","CA","CA"
76107515,"2018-05-01 12:09:42","CA","CA","CA","CA"
76107524,"2018-05-01 12:09:42","CA","CA","CA","CA"
76107528,"2018-05-01 12:09:42","CA","CA","CA","CA"
76107584,"2018-05-01 12:09:42","CA","CA","CA","CA"
76107615,"2018-05-01 12:09:42","CA","CA","CA","CA"
76107790,"2018-05-01 12:09:42","CA","CA","CA","CA"
76107803,"2018-05-01 12:09:42","CA","CA","CA","CA"
76107568,"2018-05-01 12:09:46","US","CA","CA","CA"
76107564,"2018-05-01 12:09:48","IE","US","CA","CA"
76107566,"2018-05-01 12:09:49","US","CA","CA","CA"
76107604,"2018-05-01 12:09:53","CA","US","CA","CA"
76107535,"2018-05-01 12:09:54","CA","CA","CA","CA"
76107543,"2018-05-01 12:09:54","CA","CA","CA","CA"
76107582,"2018-05-01 12:09:54","US","CA","CA","CA"
76107602,"2018-05-01 12:09:54","CA","US","CA","CA"
76107603,"2018-05-01 12:09:54","US","CA","CA","CA"
76107611,"2018-05-01 12:09:54","US","CA","CA","CA"
76107717,"2018-05-01 12:09:54","CA","CA","CA","CA"
76107743,"2018-05-01 12:09:54","CA","CA","CA","CA"
76107592,"2018-05-01 12:09:55","US","CA","CA","CA"
76107596,"2018-05-01 12:09:55","US","CA","CA","CA"
76107605,"2018-05-01 12:09:55","US","CA","CA","CA"
76107628,"2018-05-01 12:09:55","CA","CA","CA","CA"
76107638,"2018-05-01 12:09:55","CA","CA","CA","CA"
76107633,"2018-05-01 12:09:57","CA","CA","CA","CA"
76107643,"2018-05-01 12:09:57","CA","CA","CA","CA"
76107627,"2018-05-01 12:09:59","CA","CA","CA","CA"
76107637,"2018-05-01 12:09:59","CA","CA","CA","CA"
76107555,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107556,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107557,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107558,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107560,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107561,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107563,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107570,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107571,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107572,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107573,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107575,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107576,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107578,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107579,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107580,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107629,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107639,"2018-05-01 12:10:01","CA","CA","CA","CA"
76107549,"2018-05-01 12:10:07","CA","CA","CA","CA"
76107559,"2018-05-01 12:10:07","CA","US","CA","CA"
76107562,"2018-05-01 12:10:07","CA","US","CA","CA"
76107574,"2018-05-01 12:10:07","CA","US","CA","CA"
76107577,"2018-05-01 12:10:07","CA","US","CA","CA"
76107588,"2018-05-01 12:10:07","CA","CA","CA","CA"
76107589,"2018-05-01 12:10:07","CA","CA","CA","CA"
76107687,"2018-05-01 12:10:08","CA","CA","CA","CA"
76107692,"2018-05-01 12:10:08","CA","CA","CA","CA"
76107701,"2018-05-01 12:10:08","CA","CA","CA","CA"
76107706,"2018-05-01 12:10:08","CA","CA","CA","CA"
76107669,"2018-05-01 12:10:13","CA","CA","CA","CA"
76107671,"2018-05-01 12:10:13","CA","CA","CA","CA"
76107682,"2018-05-01 12:10:13","CA","CA","CA","CA"
76107683,"2018-05-01 12:10:13","CA","CA","CA","CA"
76107793,"2018-05-01 12:10:15","CA","CA","CA","CA"
76107801,"2018-05-01 12:10:15","CA","CA","CA","CA"
76107538,"2018-05-01 12:10:16","CA","CA","CA","CA"
76107540,"2018-05-01 12:10:16","CA","CA","CA","CA"
76107552,"2018-05-01 12:10:16","CA","CA","CA","CA"
76107554,"2018-05-01 12:10:16","CA","CA","CA","CA"
76107645,"2018-05-01 12:10:16","CA","CA","CA","CA"
76107656,"2018-05-01 12:10:16","CA","CA","CA","CA"
76107795,"2018-05-01 12:10:16","CA","CA","CA","CA"
76107808,"2018-05-01 12:10:16","CA","CA","CA","CA"
76107646,"2018-05-01 12:10:17","CA","CA","CA","CA"
76107654,"2018-05-01 12:10:17","CA","CA","CA","CA"
76107735,"2018-05-01 12:10:18","CA","CA","CA","CA"
76107741,"2018-05-01 12:10:18","CA","CA","CA","CA"
76107739,"2018-05-01 12:10:19","CA","CA","CA","CA"
76107749,"2018-05-01 12:10:19","CA","CA","CA","CA"
76108072,"2018-05-01 12:10:20","CA","CA","CA","CA"
76108076,"2018-05-01 12:10:20","CA","CA","CA","CA"
76107872,"2018-05-01 12:10:21","CA","US","CA","CA"
76107878,"2018-05-01 12:10:21","CA","US","CA","CA"
76107891,"2018-05-01 12:10:21","CA","CA","CA","CA"
76107583,"2018-05-01 12:10:22","CA","CA","CA","CA"
76107586,"2018-05-01 12:10:22","CA","CA","CA","CA"
76107593,"2018-05-01 12:10:22","CA","CA","CA","CA"
76107595,"2018-05-01 12:10:22","CA","CA","CA","CA"
76107650,"2018-05-01 12:10:22","CA","US","CA","CA"
76107651,"2018-05-01 12:10:22","US","CA","CA","CA"
76107751,"2018-05-01 12:10:22","CA","CA","CA","CA"
76107759,"2018-05-01 12:10:22","CA","CA","CA","CA"
76108073,"2018-05-01 12:10:22","CA","CA","CA","CA"
76108077,"2018-05-01 12:10:22","CA","CA","CA","CA"
76107599,"2018-05-01 12:10:24","CA","CA","CA","CA"
76107610,"2018-05-01 12:10:24","CA","CA","CA","CA"
76107647,"2018-05-01 12:10:28","CA","US","CA","CA"
76107746,"2018-05-01 12:10:29","US","CA","CA","CA"
76107635,"2018-05-01 12:10:30","CA","US","CA","CA"
76107606,"2018-05-01 12:10:34","CA","US","CA","CA"
76107622,"2018-05-01 12:10:35","US","CA","CA","CA"
76107799,"2018-05-01 12:10:38","CA","CA","CA","CA"
76107810,"2018-05-01 12:10:38","CA","CA","CA","CA"
76107798,"2018-05-01 12:10:39","CA","CA","CA","CA"
76107811,"2018-05-01 12:10:39","CA","CA","CA","CA"
76107631,"2018-05-01 12:10:41","CA","CA","CA","CA"
76107641,"2018-05-01 12:10:41","CA","CA","CA","CA"
76107632,"2018-05-01 12:10:42","CA","CA","CA","CA"
76107642,"2018-05-01 12:10:42","CA","CA","CA","CA"
76107914,"2018-05-01 12:10:48","CA","CA","CA","CA"
76107923,"2018-05-01 12:10:48","CA","CA","CA","CA"
76107910,"2018-05-01 12:10:49","CA","CA","CA","CA"
76107922,"2018-05-01 12:10:49","CA","CA","CA","CA"
76107634,"2018-05-01 12:10:50","CA","CA","CA","CA"
76107636,"2018-05-01 12:10:50","US","CA","CA","CA"
76107644,"2018-05-01 12:10:50","CA","CA","CA","CA"
76107630,"2018-05-01 12:10:51","CA","CA","CA","CA"
76107640,"2018-05-01 12:10:51","CA","CA","CA","CA"
76107710,"2018-05-01 12:10:54","CA","US","CA","CA"
76107711,"2018-05-01 12:10:54","US","CA","CA","CA"
76107712,"2018-05-01 12:10:54","US","CA","CA","CA"
76107724,"2018-05-01 12:10:54","US","CA","CA","CA"
76107773,"2018-05-01 12:10:58","CA","US","CA","CA"
76107774,"2018-05-01 12:10:58","US","CA","CA","CA"
76107666,"2018-05-01 12:11:00","CA","US","CA","CA"
76107658,"2018-05-01 12:11:04","CA","CA","CA","CA"
76107661,"2018-05-01 12:11:04","CA","CA","CA","CA"
76108317,"2018-05-01 12:11:04","CA","CA","CA","CA"
76108320,"2018-05-01 12:11:04","CA","CA","CA","CA"
76107657,"2018-05-01 12:11:05","CA","CA","CA","CA"
76107663,"2018-05-01 12:11:05","CA","CA","CA","CA"
76107664,"2018-05-01 12:11:06","CA","US","CA","CA"
76107665,"2018-05-01 12:11:06","US","CA","CA","CA"
76107753,"2018-05-01 12:11:06","CA","CA","CA","CA"
76107762,"2018-05-01 12:11:06","CA","CA","CA","CA"
76108314,"2018-05-01 12:11:06","CA","CA","CA","CA"
76108326,"2018-05-01 12:11:06","CA","CA","CA","CA"
76107813,"2018-05-01 12:11:09","US","CA","CA","CA"
76107820,"2018-05-01 12:11:09","US","CA","CA","CA"
76107831,"2018-05-01 12:11:09","US","CA","CA","CA"
76107832,"2018-05-01 12:11:09","CA","US","CA","CA"
76107931,"2018-05-01 12:11:12","CA","US","CA","CA"
76107932,"2018-05-01 12:11:12","US","CA","CA","CA"
76107946,"2018-05-01 12:11:12","US","CA","CA","CA"
76107947,"2018-05-01 12:11:12","US","CA","CA","CA"
76107676,"2018-05-01 12:11:13","CA","CA","CA","CA"
76107698,"2018-05-01 12:11:14","CA","CA","CA","CA"
76107700,"2018-05-01 12:11:14","CA","CA","CA","CA"
76107713,"2018-05-01 12:11:14","CA","CA","CA","CA"
76107714,"2018-05-01 12:11:14","CA","CA","CA","CA"
76107694,"2018-05-01 12:11:15","CA","CA","CA","CA"
76107699,"2018-05-01 12:11:15","CA","US","CA","CA"
76107715,"2018-05-01 12:11:15","CA","US","CA","CA"
76107670,"2018-05-01 12:11:18","CA","CA","CA","CA"
76107685,"2018-05-01 12:11:18","CA","CA","CA","CA"
76107674,"2018-05-01 12:11:19","CA","CA","CA","CA"
76107680,"2018-05-01 12:11:19","CA","CA","CA","CA"
76108051,"2018-05-01 12:11:19","CA","CA","CA","CA"
76108054,"2018-05-01 12:11:19","CA","CA","CA","CA"
76107794,"2018-05-01 12:11:20","CA","CA","CA","CA"
76107802,"2018-05-01 12:11:20","CA","CA","CA","CA"
76107688,"2018-05-01 12:11:21","CA","US","CA","CA"
76107689,"2018-05-01 12:11:21","CA","CA","CA","CA"
76107693,"2018-05-01 12:11:21","CA","CA","CA","CA"
76107695,"2018-05-01 12:11:21","CA","CA","CA","CA"
76107696,"2018-05-01 12:11:21","CA","CA","CA","CA"
76107702,"2018-05-01 12:11:21","CA","US","CA","CA"
76107703,"2018-05-01 12:11:21","CA","CA","CA","CA"
76107707,"2018-05-01 12:11:21","CA","CA","CA","CA"
76107708,"2018-05-01 12:11:21","CA","CA","CA","CA"
76107796,"2018-05-01 12:11:21","CA","CA","CA","CA"
76107805,"2018-05-01 12:11:21","CA","CA","CA","CA"
76107655,"2018-05-01 12:11:22","CA","CA","CA","CA"
76107659,"2018-05-01 12:11:22","CA","CA","CA","CA"
76107681,"2018-05-01 12:11:22","CA","CA","CA","CA"
76107686,"2018-05-01 12:11:22","CA","CA","CA","CA"
76107690,"2018-05-01 12:11:22","CA","CA","CA","CA"
76107704,"2018-05-01 12:11:22","CA","CA","CA","CA"
76107755,"2018-05-01 12:11:22","CA","US","CA","CA"
76107857,"2018-05-01 12:11:22","CA","CA","CA","CA"
76107865,"2018-05-01 12:11:22","CA","CA","CA","CA"
76107764,"2018-05-01 12:11:23","CA","CA","CA","US"
76107767,"2018-05-01 12:11:23","CA","CA","CA","US"
76107672,"2018-05-01 12:11:24","CA","CA","CA","US"
76107684,"2018-05-01 12:11:24","CA","CA","CA","US"
76107766,"2018-05-01 12:11:24","CA","CA","CA","US"
76107770,"2018-05-01 12:11:24","CA","CA","CA","US"
76107677,"2018-05-01 12:11:25","CA","CA","CA","CA"
76107921,"2018-05-01 12:11:29","CA","CA","CA","CA"
76107927,"2018-05-01 12:11:29","CA","CA","CA","CA"
76107768,"2018-05-01 12:11:32","CA","CA","CA","CA"
76107769,"2018-05-01 12:11:32","CA","US","CA","CA"
76107772,"2018-05-01 12:11:32","CA","US","CA","CA"
76107775,"2018-05-01 12:11:32","CA","CA","CA","CA"
76107776,"2018-05-01 12:11:32","CA","CA","CA","CA"
76107777,"2018-05-01 12:11:32","CA","US","CA","CA"
76107780,"2018-05-01 12:11:32","CA","US","CA","CA"
76107783,"2018-05-01 12:11:32","CA","CA","CA","CA"
76107827,"2018-05-01 12:11:32","CA","CA","CA","CA"
76107835,"2018-05-01 12:11:32","CA","CA","CA","CA"
76107876,"2018-05-01 12:11:32","CA","CA","CA","CA"
76107883,"2018-05-01 12:11:32","CA","CA","CA","CA"
76108374,"2018-05-01 12:11:32","CA","CA","CA","CA"
76108385,"2018-05-01 12:11:32","CA","CA","CA","CA"
76108375,"2018-05-01 12:11:33","CA","CA","CA","CA"
76108383,"2018-05-01 12:11:33","CA","CA","CA","CA"
76107691,"2018-05-01 12:11:34","CA","CA","CA","CA"
76107697,"2018-05-01 12:11:34","CA","CA","CA","CA"
76107705,"2018-05-01 12:11:34","CA","CA","CA","CA"
76107709,"2018-05-01 12:11:34","CA","CA","CA","CA"
76107829,"2018-05-01 12:11:34","CA","CA","CA","CA"
76107838,"2018-05-01 12:11:34","CA","CA","CA","CA"
76108009,"2018-05-01 12:11:34","CA","CA","CA","CA"
76108011,"2018-05-01 12:11:34","CA","CA","CA","CA"
76107718,"2018-05-01 12:11:36","CA","US","CA","CA"
76107721,"2018-05-01 12:11:36","CA","US","CA","CA"
76107726,"2018-05-01 12:11:36","CA","US","CA","CA"
76107729,"2018-05-01 12:11:36","CA","US","CA","CA"
76107732,"2018-05-01 12:11:36","CA","CA","CA","CA"
76107738,"2018-05-01 12:11:36","CA","CA","CA","CA"
76107744,"2018-05-01 12:11:36","CA","CA","CA","CA"
76107748,"2018-05-01 12:11:36","CA","CA","CA","CA"
76107917,"2018-05-01 12:11:36","CA","CA","CA","CA"
76107920,"2018-05-01 12:11:36","CA","US","CA","CA"
76107926,"2018-05-01 12:11:36","CA","US","CA","CA"
76107736,"2018-05-01 12:11:37","CA","CA","CA","CA"
76107742,"2018-05-01 12:11:37","CA","CA","CA","CA"
76107814,"2018-05-01 12:11:41","CA","CA","CA","CA"
76107821,"2018-05-01 12:11:41","CA","CA","CA","CA"
76107720,"2018-05-01 12:11:43","CA","CA","CA","CA"
76107722,"2018-05-01 12:11:43","CA","US","CA","CA"
76107727,"2018-05-01 12:11:43","CA","CA","CA","CA"
76107728,"2018-05-01 12:11:43","CA","US","CA","CA"
76107734,"2018-05-01 12:11:43","CA","US","CA","CA"
76107740,"2018-05-01 12:11:43","CA","US","CA","CA"
76107745,"2018-05-01 12:11:43","CA","CA","CA","CA"
76107756,"2018-05-01 12:11:43","CA","CA","CA","CA"
76107778,"2018-05-01 12:11:43","CA","CA","CA","CA"
76107787,"2018-05-01 12:11:43","CA","CA","CA","CA"
76107818,"2018-05-01 12:11:43","CA","CA","CA","CA"
76107824,"2018-05-01 12:11:43","CA","CA","CA","CA"
76107719,"2018-05-01 12:11:44","CA","CA","CA","CA"
76107725,"2018-05-01 12:11:44","CA","CA","CA","CA"
76107849,"2018-05-01 12:11:45","CA","US","CA","CA"
76107850,"2018-05-01 12:11:45","US","CA","CA","CA"
76108010,"2018-05-01 12:11:49","CA","CA","CA","CA"
76108012,"2018-05-01 12:11:49","CA","CA","CA","CA"
76107733,"2018-05-01 12:11:51","CA","CA","CA","CA"
76107763,"2018-05-01 12:11:51","CA","CA","CA","CA"
76107785,"2018-05-01 12:11:52","US","CA","US","X1"
76107797,"2018-05-01 12:11:52","US","CA","US","X1"
76107731,"2018-05-01 12:11:53","CA","CA","CA","CA"
76107750,"2018-05-01 12:11:53","CA","CA","CA","CA"
76107757,"2018-05-01 12:11:53","CA","CA","CA","CA"
76107758,"2018-05-01 12:11:53","CA","CA","CA","CA"
76107830,"2018-05-01 12:11:57","CA","US","CA","CA"
76107833,"2018-05-01 12:11:57","US","CA","CA","CA"
76107933,"2018-05-01 12:11:57","CA","US","CA","CA"
76107934,"2018-05-01 12:11:58","US","CA","CA","CA"
76107936,"2018-05-01 12:11:58","US","CA","CA","CA"
76107941,"2018-05-01 12:11:58","US","CA","CA","CA"
76108027,"2018-05-01 12:11:58","US","CA","CA","CA"
76108029,"2018-05-01 12:11:58","CA","US","CA","CA"
76108030,"2018-05-01 12:11:58","US","CA","CA","CA"
76108043,"2018-05-01 12:11:58","US","CA","CA","CA"
76107871,"2018-05-01 12:12:00","CA","CA","CA","CA"
76107884,"2018-05-01 12:12:00","CA","CA","CA","CA"
76107723,"2018-05-01 12:12:01","CA","US","CA","CA"
76107730,"2018-05-01 12:12:01","CA","US","CA","CA"
76107747,"2018-05-01 12:12:01","CA","CA","CA","CA"
76108422,"2018-05-01 12:12:03","CA","CA","CA","X1"
76108453,"2018-05-01 12:12:03","CA","CA","CA","X1"
76108427,"2018-05-01 12:12:05","CA","CA","CA","X1"
76108458,"2018-05-01 12:12:05","CA","CA","CA","X1"
76107781,"2018-05-01 12:12:08","CA","US","CA","CA"
76107765,"2018-05-01 12:12:09","US","CA","CA","CA"
76107771,"2018-05-01 12:12:09","US","CA","CA","CA"
76107782,"2018-05-01 12:12:09","US","CA","CA","CA"
76108052,"2018-05-01 12:12:10","CA","US","CA","CA"
76108053,"2018-05-01 12:12:10","CA","CA","CA","CA"
76108057,"2018-05-01 12:12:10","CA","US","CA","CA"
76107791,"2018-05-01 12:12:21","US","CA","US","US"
76107804,"2018-05-01 12:12:21","US","CA","US","US"
76107809,"2018-05-01 12:12:22","CA","US","US","CA"
76107826,"2018-05-01 12:12:22","CA","US","US","CA"
76107840,"2018-05-01 12:12:25","CA","CA","CA","CA"
76107846,"2018-05-01 12:12:25","CA","CA","CA","CA"
76107842,"2018-05-01 12:12:26","CA","CA","CA","CA"
76107848,"2018-05-01 12:12:26","CA","CA","CA","CA"
76107935,"2018-05-01 12:12:29","CA","CA","CA","CA"
76107939,"2018-05-01 12:12:29","CA","CA","CA","CA"
76107938,"2018-05-01 12:12:30","CA","CA","CA","CA"
76107940,"2018-05-01 12:12:30","CA","CA","CA","CA"
76107784,"2018-05-01 12:12:32","CA","CA","CA","CA"
76107792,"2018-05-01 12:12:32","CA","US","CA","CA"
76107806,"2018-05-01 12:12:32","CA","US","CA","CA"
76107786,"2018-05-01 12:12:34","CA","US","US","US"
76107800,"2018-05-01 12:12:34","CA","US","US","US"
76107969,"2018-05-01 12:12:38","CA","CA","CA","US"
76107976,"2018-05-01 12:12:38","CA","CA","CA","US"
76107779,"2018-05-01 12:12:39","CA","CA","CA","US"
76107788,"2018-05-01 12:12:39","CA","CA","CA","US"
76107964,"2018-05-01 12:12:39","CA","CA","CA","US"
76107981,"2018-05-01 12:12:39","CA","CA","CA","US"
76107859,"2018-05-01 12:12:41","CA","CA","CA","CA"
76107862,"2018-05-01 12:12:41","CA","CA","CA","CA"
76107815,"2018-05-01 12:12:42","CA","CA","CA","CA"
76107817,"2018-05-01 12:12:42","CA","CA","CA","CA"
76107819,"2018-05-01 12:12:42","CA","CA","CA","CA"
76107822,"2018-05-01 12:12:42","CA","CA","CA","CA"
76107823,"2018-05-01 12:12:42","CA","CA","CA","CA"
76107825,"2018-05-01 12:12:42","CA","CA","CA","CA"
76107860,"2018-05-01 12:12:42","CA","CA","CA","CA"
76107866,"2018-05-01 12:12:42","CA","CA","CA","CA"
76107898,"2018-05-01 12:12:43","CA","CA","CA","CA"
76107908,"2018-05-01 12:12:43","CA","CA","CA","CA"
76108037,"2018-05-01 12:12:43","CA","CA","CA","CA"
76108056,"2018-05-01 12:12:43","CA","CA","CA","CA"
76108047,"2018-05-01 12:12:44","CA","CA","CA","CA"
76108059,"2018-05-01 12:12:44","CA","CA","CA","CA"
76107870,"2018-05-01 12:12:45","US","CA","US","X1"
76107882,"2018-05-01 12:12:45","US","CA","US","X1"
76107994,"2018-05-01 12:12:45","US","CA","CA","CA"
76108001,"2018-05-01 12:12:45","US","CA","CA","CA"
76108005,"2018-05-01 12:12:45","CA","US","CA","CA"
76108008,"2018-05-01 12:12:45","US","CA","CA","CA"
76107828,"2018-05-01 12:12:53","CA","US","CA","CA"
76107836,"2018-05-01 12:12:53","CA","US","CA","CA"
76107843,"2018-05-01 12:12:53","CA","CA","CA","CA"
76107899,"2018-05-01 12:12:53","CA","US","CA","CA"
76107911,"2018-05-01 12:12:53","CA","US","CA","CA"
76107915,"2018-05-01 12:12:53","CA","CA","CA","CA"
76107858,"2018-05-01 12:12:59","CA","CA","CA","CA"
76107867,"2018-05-01 12:12:59","CA","CA","CA","CA"
76107852,"2018-05-01 12:13:00","CA","CA","CA","CA"
76107856,"2018-05-01 12:13:00","CA","US","CA","CA"
76107864,"2018-05-01 12:13:00","CA","US","CA","CA"
76107844,"2018-05-01 12:13:06","CA","CA","CA","CA"
76107919,"2018-05-01 12:13:11","CA","CA","CA","CA"
76107925,"2018-05-01 12:13:11","CA","CA","CA","CA"
76107853,"2018-05-01 12:13:12","CA","US","CA","CA"
76107851,"2018-05-01 12:13:13","US","CA","CA","CA"
76107907,"2018-05-01 12:13:13","CA","CA","US","X1"
76107951,"2018-05-01 12:13:13","CA","CA","CA","CA"
76107955,"2018-05-01 12:13:13","CA","CA","CA","CA"
76107839,"2018-05-01 12:13:14","CA","CA","CA","CA"
76107841,"2018-05-01 12:13:14","CA","CA","CA","CA"
76107845,"2018-05-01 12:13:14","CA","CA","CA","CA"
76107847,"2018-05-01 12:13:14","CA","CA","CA","CA"
76107868,"2018-05-01 12:13:14","CA","CA","CA","CA"
76107948,"2018-05-01 12:13:14","CA","CA","CA","CA"
76107954,"2018-05-01 12:13:14","CA","CA","CA","CA"
76107906,"2018-05-01 12:13:15","CA","IE","US","X1"
76108031,"2018-05-01 12:13:15","US","CA","CA","CA"
76108033,"2018-05-01 12:13:15","CA","US","CA","CA"
76107874,"2018-05-01 12:13:20","CA","CA","CA","CA"
76107881,"2018-05-01 12:13:20","CA","CA","CA","CA"
76107869,"2018-05-01 12:13:21","CA","CA","CA","CA"
76107877,"2018-05-01 12:13:21","CA","CA","CA","CA"
76107885,"2018-05-01 12:13:23","CA","CA","CA","CA"
76107892,"2018-05-01 12:13:23","CA","CA","CA","CA"
76107963,"2018-05-01 12:13:23","US","CA","CA","X1"
76107990,"2018-05-01 12:13:23","US","CA","CA","X1"
76107957,"2018-05-01 12:13:24","CA","US","US","CA"
76107982,"2018-05-01 12:13:24","CA","US","US","CA"
76107944,"2018-05-01 12:13:28","CA","US","CA","CA"
76107873,"2018-05-01 12:13:29","CA","US","US","US"
76107879,"2018-05-01 12:13:29","CA","US","US","US"
76107942,"2018-05-01 12:13:29","US","CA","CA","CA"
76107943,"2018-05-01 12:13:29","US","CA","CA","CA"
76107945,"2018-05-01 12:13:29","US","CA","CA","CA"
76107904,"2018-05-01 12:13:31","CA","US","CA","CA"
76107950,"2018-05-01 12:13:35","CA","CA","CA","CA"
76107956,"2018-05-01 12:13:35","CA","CA","CA","CA"
76107886,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107887,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107888,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107889,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107890,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107893,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107894,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107895,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107896,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107897,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107900,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107901,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107912,"2018-05-01 12:13:36","CA","CA","CA","CA"
76107913,"2018-05-01 12:13:36","CA","CA","CA","CA"
76108345,"2018-05-01 12:13:37","US","CA","CA","CA"
76108347,"2018-05-01 12:13:37","CA","US","CA","CA"
76108369,"2018-05-01 12:13:37","US","CA","CA","CA"
76108378,"2018-05-01 12:13:37","US","CA","CA","CA"
76107902,"2018-05-01 12:13:38","CA","CA","CA","CA"
76107909,"2018-05-01 12:13:38","CA","CA","CA","CA"
76107968,"2018-05-01 12:13:41","CA","CA","CA","CA"
76107986,"2018-05-01 12:13:41","CA","CA","CA","CA"
76107958,"2018-05-01 12:13:42","CA","CA","CA","CA"
76107983,"2018-05-01 12:13:42","CA","CA","CA","CA"
76107918,"2018-05-01 12:13:56","US","CA","US","US"
76107924,"2018-05-01 12:13:56","US","CA","US","US"
76107928,"2018-05-01 12:13:56","CA","CA","CA","CA"
76107937,"2018-05-01 12:13:56","CA","CA","CA","CA"
76107930,"2018-05-01 12:14:03","CA","US","CA","CA"
76107929,"2018-05-01 12:14:04","US","CA","CA","CA"
76107916,"2018-05-01 12:14:07","CA","US","CA","CA"
76108231,"2018-05-01 12:14:08","CA","US","CA","CA"
76108232,"2018-05-01 12:14:08","US","CA","CA","CA"
76108015,"2018-05-01 12:14:09","CA","CA","CA","CA"
76108019,"2018-05-01 12:14:09","CA","CA","CA","CA"
76108014,"2018-05-01 12:14:10","CA","CA","CA","CA"
76108018,"2018-05-01 12:14:10","CA","CA","CA","CA"
76107972,"2018-05-01 12:14:12","CA","US","CA","CA"
76107965,"2018-05-01 12:14:13","CA","CA","CA","CA"
76107974,"2018-05-01 12:14:13","US","CA","CA","CA"
76107987,"2018-05-01 12:14:13","CA","CA","CA","CA"
76107949,"2018-05-01 12:14:14","CA","CA","CA","CA"
76107953,"2018-05-01 12:14:14","CA","CA","CA","CA"
76108805,"2018-05-01 12:14:17","CA","CA","CA","X1"
76108806,"2018-05-01 12:14:19","CA","CA","CA","X1"
76107991,"2018-05-01 12:14:24","CA","CA","CA","CA"
76107992,"2018-05-01 12:14:24","CA","CA","CA","CA"
76107995,"2018-05-01 12:14:24","CA","US","CA","CA"
76107997,"2018-05-01 12:14:24","CA","US","CA","CA"
76107998,"2018-05-01 12:14:24","CA","CA","CA","CA"
76107999,"2018-05-01 12:14:24","CA","CA","CA","CA"
76108002,"2018-05-01 12:14:24","CA","US","CA","CA"
76108004,"2018-05-01 12:14:24","CA","US","CA","CA"
76108006,"2018-05-01 12:14:24","CA","CA","CA","CA"
76108007,"2018-05-01 12:14:24","CA","CA","CA","CA"
76108785,"2018-05-01 12:14:27","CA","CA","CA","X1"
76108791,"2018-05-01 12:14:27","CA","CA","CA","X1"
76108024,"2018-05-01 12:14:28","CA","CA","CA","CA"
76108044,"2018-05-01 12:14:28","CA","CA","CA","CA"
76107959,"2018-05-01 12:14:29","CA","US","CA","CA"
76107973,"2018-05-01 12:14:29","CA","CA","CA","CA"
76107989,"2018-05-01 12:14:29","CA","US","CA","CA"
