"cdr_ID","calldate","custom_header1","fbasename","match_header","GeoPosition","spool_index"
76107894,"2018-05-01 12:13:36",NULL,"132dc7b4-4d39-11e8-8ea0-5dca86831630",NULL,NULL,NULL
76107895,"2018-05-01 12:13:36",NULL,"132d276e-4d39-11e8-8e88-5dca86831630",NULL,NULL,NULL
76107896,"2018-05-01 12:13:36",NULL,"132de0dc-4d39-11e8-8ea6-5dca86831630",NULL,NULL,NULL
76107897,"2018-05-01 12:13:36",NULL,"132d5f0e-4d39-11e8-8e94-5dca86831630",NULL,NULL,NULL
76107898,"2018-05-01 12:12:43",NULL,"1255665638-3734165563-448619580@IRISMSC7.iristel.net",NULL,NULL,NULL
76107899,"2018-05-01 12:12:53",NULL,"f9456956-4d38-11e8-8de9-f9bd34d2010b",NULL,NULL,NULL
76107900,"2018-05-01 12:13:36",NULL,"132dac7a-4d39-11e8-8e9a-5dca86831630",NULL,NULL,NULL
76107901,"2018-05-01 12:13:36",NULL,"c5ba3292b5ce84408a6c5834ea150a2e",NULL,NULL,NULL
76107902,"2018-05-01 12:13:38",NULL,"1447ad40-4d39-11e8-8e45-f9bd34d2010b",NULL,NULL,NULL
76107903,"2018-05-01 12:08:22",NULL,"1970006869-5060-289@BHC.BG.CA.CAG",NULL,NULL,NULL
76107904,"2018-05-01 12:13:31",NULL,"a52238e687081de32f0495c7f3781ef5",NULL,NULL,NULL
76107905,"2018-05-01 12:08:23",NULL,"58630b4c-4d38-11e8-b47e-87e4db071a70",NULL,NULL,NULL
76107906,"2018-05-01 12:13:15",NULL,"0ba710cc-4d39-11e8-a05a-0d3c4b5a369c",NULL,NULL,NULL
76107907,"2018-05-01 12:13:13",NULL,"e22af71f-c7db-1236-40bc-000c29d9b8bf",NULL,NULL,NULL
76107908,"2018-05-01 12:12:43",NULL,"1255665638-3734165563-448619580@IRISMSC7.iristel.net",NULL,NULL,NULL
76107909,"2018-05-01 12:13:38",NULL,"1447ad40-4d39-11e8-8e45-f9bd34d2010b",NULL,NULL,NULL
76107910,"2018-05-01 12:10:49",NULL,"af7080f4-4d38-11e8-8c2e-5dca86831630",NULL,NULL,NULL
76107911,"2018-05-01 12:12:53",NULL,"f9456956-4d38-11e8-8de9-f9bd34d2010b",NULL,NULL,NULL
76107912,"2018-05-01 12:13:36",NULL,"132dac7a-4d39-11e8-8e9a-5dca86831630",NULL,NULL,NULL
76107913,"2018-05-01 12:13:36",NULL,"c5ba3292b5ce84408a6c5834ea150a2e",NULL,NULL,NULL
76107914,"2018-05-01 12:10:48",NULL,"52d98c3e62b6d5717ee661050a930f9b@209.15.238.71:5060",NULL,NULL,NULL
76107915,"2018-05-01 12:12:53",NULL,"f9456956-4d38-11e8-8de9-f9bd34d2010b",NULL,NULL,NULL
76107916,"2018-05-01 12:14:07",NULL,"1402013803-5060-87@BHC.BG.A.BI",NULL,NULL,NULL
76107917,"2018-05-01 12:11:36",NULL,"cbee1f70-4d38-11e8-8ccd-5dca86831630",NULL,NULL,NULL
76107918,"2018-05-01 12:13:56",NULL,"1-b7606b770a020200.5938d373@68.68.119.104",NULL,NULL,NULL
76107919,"2018-05-01 12:13:11",NULL,"1255667609-3734165591-660002669@IRISMSC7.iristel.net",NULL,NULL,NULL
76107920,"2018-05-01 12:11:36",NULL,"cbee1f70-4d38-11e8-8ccd-5dca86831630",NULL,NULL,NULL
76107921,"2018-05-01 12:11:29",NULL,"1255660249-3734165489-193380164@IRISMSC7.iristel.net",NULL,NULL,NULL
76107922,"2018-05-01 12:10:49",NULL,"af7080f4-4d38-11e8-8c2e-5dca86831630",NULL,NULL,NULL
76107923,"2018-05-01 12:10:48",NULL,"52d98c3e62b6d5717ee661050a930f9b@209.15.238.71:5060",NULL,NULL,NULL
76107924,"2018-05-01 12:13:56",NULL,"1-b7606b770a020200.5938d373@68.68.119.104",NULL,NULL,NULL
76107925,"2018-05-01 12:13:11",NULL,"1255667609-3734165591-660002669@IRISMSC7.iristel.net",NULL,NULL,NULL
76107926,"2018-05-01 12:11:36",NULL,"cbee1f70-4d38-11e8-8ccd-5dca86831630",NULL,NULL,NULL
76107927,"2018-05-01 12:11:29",NULL,"1255660249-3734165489-193380164@IRISMSC7.iristel.net",NULL,NULL,NULL
76107928,"2018-05-01 12:13:56",NULL,"43e3416e21c71b561bce6433609701e0",NULL,NULL,NULL
76107929,"2018-05-01 12:14:04",NULL,"23a40978-4d39-11e8-a2f8-195d64d080ca",NULL,NULL,NULL
76107930,"2018-05-01 12:14:03",NULL,"1255671104-3734165643-2029654924@IRISMSC7.iristel.net",NULL,NULL,NULL
76107931,"2018-05-01 12:11:12",NULL,"599752233-5060-1026@BHC.BG.CA.BGA",NULL,NULL,NULL
76107932,"2018-05-01 12:11:12",NULL,"bd5d6b8c-4d38-11e8-b583-87e4db071a70",NULL,NULL,NULL
76107933,"2018-05-01 12:11:57",NULL,"75797987-5060-84@BA.A.A.BHH",NULL,NULL,NULL
76107934,"2018-05-01 12:11:58",NULL,"d8a2883c-4d38-11e8-a248-195d64d080ca",NULL,NULL,NULL
76107935,"2018-05-01 12:12:29",NULL,"1255664681-3734165549-1410079045@IRISMSC7.iristel.net",NULL,NULL,NULL
76107936,"2018-05-01 12:11:58",NULL,"d8a2883c-4d38-11e8-a248-195d64d080ca",NULL,NULL,NULL
76107937,"2018-05-01 12:13:56",NULL,"43e3416e21c71b561bce6433609701e0",NULL,NULL,NULL
76107938,"2018-05-01 12:12:30",NULL,"ebdfd562-4d38-11e8-8d92-f9bd34d2010b",NULL,NULL,NULL
76107939,"2018-05-01 12:12:29",NULL,"1255664681-3734165549-1410079045@IRISMSC7.iristel.net",NULL,NULL,NULL
76107940,"2018-05-01 12:12:30",NULL,"ebdfd562-4d38-11e8-8d92-f9bd34d2010b",NULL,NULL,NULL
76107941,"2018-05-01 12:11:58",NULL,"d8a2883c-4d38-11e8-a248-195d64d080ca",NULL,NULL,NULL
76107942,"2018-05-01 12:13:29",NULL,"0ee76142-4d39-11e8-a29b-195d64d080ca",NULL,NULL,NULL
76107943,"2018-05-01 12:13:29",NULL,"0ee76142-4d39-11e8-a29b-195d64d080ca",NULL,NULL,NULL
76107944,"2018-05-01 12:13:28",NULL,"2132481005-5060-73@BHC.BG.CA.BEC",NULL,NULL,NULL
76107945,"2018-05-01 12:13:29",NULL,"0ee76142-4d39-11e8-a29b-195d64d080ca",NULL,NULL,NULL
76107946,"2018-05-01 12:11:12",NULL,"bd5d6b8c-4d38-11e8-b583-87e4db071a70",NULL,NULL,NULL
76107947,"2018-05-01 12:11:12",NULL,"bd5d6b8c-4d38-11e8-b583-87e4db071a70",NULL,NULL,NULL
76107948,"2018-05-01 12:13:14",NULL,"0652eb5a-4d39-11e8-8e59-5dca86831630",NULL,NULL,NULL
76107949,"2018-05-01 12:14:14",NULL,"13b947de9a61a176ffb8bbe0e5085a59",NULL,NULL,NULL
76107950,"2018-05-01 12:13:35",NULL,"1255669079-3734165615-1977519371@IRISMSC7.iristel.net",NULL,NULL,NULL
76107951,"2018-05-01 12:13:13",NULL,"784856827a4dbd8b381a723edd0d266a",NULL,NULL,NULL
76107952,"2018-05-01 12:14:32",NULL,"1060714650-5060-403@BJC.BGI.C.CDC",NULL,NULL,NULL
76107953,"2018-05-01 12:14:14",NULL,"13b947de9a61a176ffb8bbe0e5085a59",NULL,NULL,NULL
76107954,"2018-05-01 12:13:14",NULL,"0652eb5a-4d39-11e8-8e59-5dca86831630",NULL,NULL,NULL
76107955,"2018-05-01 12:13:13",NULL,"784856827a4dbd8b381a723edd0d266a",NULL,NULL,NULL
76107956,"2018-05-01 12:13:35",NULL,"1255669079-3734165615-1977519371@IRISMSC7.iristel.net",NULL,NULL,NULL
76107957,"2018-05-01 12:13:24",NULL,"0c455fb6-4d39-11e8-8e28-f9bd34d2010b",NULL,NULL,NULL
76107958,"2018-05-01 12:13:42",NULL,"170b147c-4d39-11e8-8ebf-5dca86831630",NULL,NULL,NULL
76107959,"2018-05-01 12:14:29",NULL,"329714c0-4d39-11e8-8f46-5dca86831630",NULL,NULL,NULL
76107960,"2018-05-01 12:14:39",NULL,"38c8d946-4d39-11e8-8f74-5dca86831630",NULL,NULL,NULL
76107961,"2018-05-01 12:14:39",NULL,"38c937f6-4d39-11e8-8f80-5dca86831630",NULL,NULL,NULL
76107962,"2018-05-01 12:14:39",NULL,"38c997f0-4d39-11e8-8f8c-5dca86831630",NULL,NULL,NULL
76107963,"2018-05-01 12:13:23",NULL,"539422260-5060-201@BJC.BGI.B.GE",NULL,NULL,NULL
76107964,"2018-05-01 12:12:39",NULL,"f123ad78-4d38-11e8-8dc4-f9bd34d2010b",NULL,NULL,NULL
76107965,"2018-05-01 12:14:13",NULL,"1255671856-3734165653-1752869608@IRISMSC7.iristel.net",NULL,NULL,NULL
76107966,"2018-05-01 12:14:39",NULL,"38c886f8-4d39-11e8-8f68-5dca86831630",NULL,NULL,NULL
76107967,"2018-05-01 12:14:39",NULL,"38c96780-4d39-11e8-8f86-5dca86831630",NULL,NULL,NULL
76107968,"2018-05-01 12:13:41",NULL,"758a8990-1ba159ed-61139aea@10.0.0.89",NULL,NULL,NULL
76107969,"2018-05-01 12:12:38",NULL,"2cfe5d3479525919667e9eb92e18181a@209.15.222.237:5060",NULL,NULL,NULL
76107970,"2018-05-01 12:14:39",NULL,"38c9c158-4d39-11e8-8f92-5dca86831630",NULL,NULL,NULL
76107971,"2018-05-01 12:14:39",NULL,"38c905e2-4d39-11e8-8f7a-5dca86831630",NULL,NULL,NULL
76107972,"2018-05-01 12:14:12",NULL,"1255671813-3734165652-1848998901@IRISMSC7.iristel.net",NULL,NULL,NULL
76107973,"2018-05-01 12:14:29",NULL,"329714c0-4d39-11e8-8f46-5dca86831630",NULL,NULL,NULL
76107974,"2018-05-01 12:14:13",NULL,"28f9abc6-4d39-11e8-a315-195d64d080ca",NULL,NULL,NULL
76107975,"2018-05-01 12:14:58",NULL,"48fdf1e8-4d39-11e8-8ff3-5dca86831630",NULL,NULL,NULL
76107976,"2018-05-01 12:12:38",NULL,"2cfe5d3479525919667e9eb92e18181a@209.15.222.237:5060",NULL,NULL,NULL
76107977,"2018-05-01 12:14:39",NULL,"38c886f8-4d39-11e8-8f68-5dca86831630",NULL,NULL,NULL
76107978,"2018-05-01 12:14:39",NULL,"38c905e2-4d39-11e8-8f7a-5dca86831630",NULL,NULL,NULL
76107979,"2018-05-01 12:14:39",NULL,"38c96780-4d39-11e8-8f86-5dca86831630",NULL,NULL,NULL
76107980,"2018-05-01 12:14:39",NULL,"38c9c158-4d39-11e8-8f92-5dca86831630",NULL,NULL,NULL
76107981,"2018-05-01 12:12:39",NULL,"f123ad78-4d38-11e8-8dc4-f9bd34d2010b",NULL,NULL,NULL
76107982,"2018-05-01 12:13:24",NULL,"0c455fb6-4d39-11e8-8e28-f9bd34d2010b",NULL,NULL,NULL
76107983,"2018-05-01 12:13:42",NULL,"170b147c-4d39-11e8-8ebf-5dca86831630",NULL,NULL,NULL
76107984,"2018-05-01 12:14:39",NULL,"38c8d946-4d39-11e8-8f74-5dca86831630",NULL,NULL,NULL
76107985,"2018-05-01 12:14:39",NULL,"38c997f0-4d39-11e8-8f8c-5dca86831630",NULL,NULL,NULL
76107986,"2018-05-01 12:13:41",NULL,"758a8990-1ba159ed-61139aea@10.0.0.89",NULL,NULL,NULL
76107987,"2018-05-01 12:14:13",NULL,"1255671856-3734165653-1752869608@IRISMSC7.iristel.net",NULL,NULL,NULL
76107988,"2018-05-01 12:14:39",NULL,"38c937f6-4d39-11e8-8f80-5dca86831630",NULL,NULL,NULL
76107989,"2018-05-01 12:14:29",NULL,"329714c0-4d39-11e8-8f46-5dca86831630",NULL,NULL,NULL
76107990,"2018-05-01 12:13:23",NULL,"539422260-5060-201@BJC.BGI.B.GE",NULL,NULL,NULL
76107991,"2018-05-01 12:14:24",NULL,"2ff6ba2c-4d39-11e8-8f1b-5dca86831630",NULL,NULL,NULL
76107992,"2018-05-01 12:14:24",NULL,"2ff6f780-4d39-11e8-8f27-5dca86831630",NULL,NULL,NULL
76107993,"2018-05-01 12:15:06",NULL,"48fa81b6-4d39-11e8-8fee-5dca86831630",NULL,NULL,NULL
76107994,"2018-05-01 12:12:45",NULL,"f4e0d4e0-4d38-11e8-b616-87e4db071a70",NULL,NULL,NULL
76107995,"2018-05-01 12:14:24",NULL,"2ff6d804-4d39-11e8-8f21-5dca86831630",NULL,NULL,NULL
76107996,"2018-05-01 12:15:06",NULL,"48fdf1e8-4d39-11e8-8ff3-5dca86831630",NULL,NULL,NULL
76107997,"2018-05-01 12:14:24",NULL,"2ff71382-4d39-11e8-8f2d-5dca86831630",NULL,NULL,NULL
76107998,"2018-05-01 12:14:24",NULL,"2ff6ba2c-4d39-11e8-8f1b-5dca86831630",NULL,NULL,NULL
76107999,"2018-05-01 12:14:24",NULL,"2ff6f780-4d39-11e8-8f27-5dca86831630",NULL,NULL,NULL
76108000,"2018-05-01 12:15:06",NULL,"48fa81b6-4d39-11e8-8fee-5dca86831630",NULL,NULL,NULL
76108001,"2018-05-01 12:12:45",NULL,"f4e0d4e0-4d38-11e8-b616-87e4db071a70",NULL,NULL,NULL
76108002,"2018-05-01 12:14:24",NULL,"2ff6d804-4d39-11e8-8f21-5dca86831630",NULL,NULL,NULL
76108003,"2018-05-01 12:15:06",NULL,"48fdf1e8-4d39-11e8-8ff3-5dca86831630",NULL,NULL,NULL
76108004,"2018-05-01 12:14:24",NULL,"2ff71382-4d39-11e8-8f2d-5dca86831630",NULL,NULL,NULL
76108005,"2018-05-01 12:12:45",NULL,"0_4015098967@192.168.2.223",NULL,NULL,NULL
76108006,"2018-05-01 12:14:24",NULL,"2ff71382-4d39-11e8-8f2d-5dca86831630",NULL,NULL,NULL
76108007,"2018-05-01 12:14:24",NULL,"2ff6d804-4d39-11e8-8f21-5dca86831630",NULL,NULL,NULL
76108008,"2018-05-01 12:12:45",NULL,"f4e0d4e0-4d38-11e8-b616-87e4db071a70",NULL,NULL,NULL
76108009,"2018-05-01 12:11:34",NULL,"1255660656-3734165494-5606422@IRISMSC7.iristel.net",NULL,NULL,NULL
76108010,"2018-05-01 12:11:49",NULL,"d3375314-4d38-11e8-8d43-5dca86831630",NULL,NULL,NULL
76108011,"2018-05-01 12:11:34",NULL,"1255660656-3734165494-5606422@IRISMSC7.iristel.net",NULL,NULL,NULL
76108012,"2018-05-01 12:11:49",NULL,"d3375314-4d38-11e8-8d43-5dca86831630",NULL,NULL,NULL
76108013,"2018-05-01 12:14:46",NULL,"103649390-5060-1146@BHC.BG.BB.FI",NULL,NULL,NULL
76108014,"2018-05-01 12:14:10",NULL,"273fa786-4d39-11e8-8ef2-5dca86831630",NULL,NULL,NULL
76108015,"2018-05-01 12:14:09",NULL,"1255671551-3734165649-1608225185@IRISMSC7.iristel.net",NULL,NULL,NULL
76108016,"2018-05-01 12:14:46",NULL,"103649390-5060-1146@BHC.BG.BB.FI",NULL,NULL,NULL
76108017,"2018-05-01 12:14:46",NULL,"103649390-5060-1146@BHC.BG.BB.FI",NULL,NULL,NULL
76108018,"2018-05-01 12:14:10",NULL,"273fa786-4d39-11e8-8ef2-5dca86831630",NULL,NULL,NULL
76108019,"2018-05-01 12:14:09",NULL,"1255671551-3734165649-1608225185@IRISMSC7.iristel.net",NULL,NULL,NULL
76108020,"2018-05-01 12:14:48",NULL,"3e01f4a6-4d39-11e8-8fcf-5dca86831630",NULL,NULL,NULL
76108021,"2018-05-01 12:15:06",NULL,"4913c9dc-4d39-11e8-8ff8-5dca86831630",NULL,NULL,NULL
76108022,"2018-05-01 12:15:11",NULL,"4b8e98c2-4d39-11e8-9027-5dca86831630",NULL,NULL,NULL
76108023,"2018-05-01 12:15:05",NULL,"a61ae4f7ef76c901ab96c62c12085a4b",NULL,NULL,NULL
76108024,"2018-05-01 12:14:28",NULL,"1255672950-3734165668-1085855833@IRISMSC7.iristel.net",NULL,NULL,NULL
76108025,"2018-05-01 12:14:29",NULL,"32973888-4d39-11e8-8f4c-5dca86831630",NULL,NULL,NULL
76108026,"2018-05-01 12:15:11",NULL,"4b845f92-4d39-11e8-901a-5dca86831630",NULL,NULL,NULL
76108027,"2018-05-01 12:11:58",NULL,"d8db1b84-4d38-11e8-b5f3-87e4db071a70",NULL,NULL,NULL
76108028,"2018-05-01 12:14:48",NULL,"3e01f4a6-4d39-11e8-8fcf-5dca86831630",NULL,NULL,NULL
76108029,"2018-05-01 12:11:58",NULL,"185418112-5060-891@BHC.BG.BB.DA",NULL,NULL,NULL
76108030,"2018-05-01 12:11:58",NULL,"d8db1b84-4d38-11e8-b5f3-87e4db071a70",NULL,NULL,NULL
76108031,"2018-05-01 12:13:15",NULL,"0688c1bc-4d39-11e8-a27d-195d64d080ca",NULL,NULL,NULL
76108032,"2018-05-01 12:14:29",NULL,"32973888-4d39-11e8-8f4c-5dca86831630",NULL,NULL,NULL
76108033,"2018-05-01 12:13:15",NULL,"1255667857-3734165595-1580484925@IRISMSC7.iristel.net",NULL,NULL,NULL
76108034,"2018-05-01 12:14:39",NULL,"1255673790-3734165679-1136275672@IRISMSC7.iristel.net",NULL,NULL,NULL
76108035,"2018-05-01 12:15:09",NULL,"5076a6f4335b70e86ba71c923ee9a98d@209.15.222.237:5060",NULL,NULL,NULL
76108036,"2018-05-01 12:14:40",NULL,"39190a10-4d39-11e8-8fa8-5dca86831630",NULL,NULL,NULL
76108037,"2018-05-01 12:12:43",NULL,"1255665628-3734165563-355170245@IRISMSC7.iristel.net",NULL,NULL,NULL
76108038,"2018-05-01 12:14:39",NULL,"1255673790-3734165679-1136275672@IRISMSC7.iristel.net",NULL,NULL,NULL
76108039,"2018-05-01 12:14:53",NULL,"3728f57-53f67794-c5bbac71@10.0.0.89",NULL,NULL,NULL
76108040,"2018-05-01 12:14:54",NULL,"41efbca6-4d39-11e8-8e90-f9bd34d2010b",NULL,NULL,NULL
76108041,"2018-05-01 12:15:11",NULL,"4b845f92-4d39-11e8-901a-5dca86831630",NULL,NULL,NULL
76108042,"2018-05-01 12:15:09",NULL,"5076a6f4335b70e86ba71c923ee9a98d@209.15.222.237:5060",NULL,NULL,NULL
76108043,"2018-05-01 12:11:58",NULL,"d8db1b84-4d38-11e8-b5f3-87e4db071a70",NULL,NULL,NULL
76108044,"2018-05-01 12:14:28",NULL,"1255672950-3734165668-1085855833@IRISMSC7.iristel.net",NULL,NULL,NULL
76108045,"2018-05-01 12:14:40",NULL,"39190a10-4d39-11e8-8fa8-5dca86831630",NULL,NULL,NULL
76108046,"2018-05-01 12:15:11",NULL,"4b8e98c2-4d39-11e8-9027-5dca86831630",NULL,NULL,NULL
76108047,"2018-05-01 12:12:44",NULL,"f4025b0c-4d38-11e8-8e0c-5dca86831630",NULL,NULL,NULL
76108048,"2018-05-01 12:14:29",NULL,"32973888-4d39-11e8-8f4c-5dca86831630",NULL,NULL,NULL
76108049,"2018-05-01 12:15:05",NULL,"a61ae4f7ef76c901ab96c62c12085a4b",NULL,NULL,NULL
76108050,"2018-05-01 12:15:06",NULL,"4913c9dc-4d39-11e8-8ff8-5dca86831630",NULL,NULL,NULL
76108051,"2018-05-01 12:11:19",NULL,"1255659577-3734165479-563206747@IRISMSC7.iristel.net",NULL,NULL,NULL
76108052,"2018-05-01 12:12:10",NULL,"e000ff64-4d38-11e8-8d92-5dca86831630",NULL,NULL,NULL
76108053,"2018-05-01 12:12:10",NULL,"e000ff64-4d38-11e8-8d92-5dca86831630",NULL,NULL,NULL
76108054,"2018-05-01 12:11:19",NULL,"1255659577-3734165479-563206747@IRISMSC7.iristel.net",NULL,NULL,NULL
76108055,"2018-05-01 12:14:53",NULL,"3728f57-53f67794-c5bbac71@10.0.0.89",NULL,NULL,NULL
76108056,"2018-05-01 12:12:43",NULL,"1255665628-3734165563-355170245@IRISMSC7.iristel.net",NULL,NULL,NULL
76108057,"2018-05-01 12:12:10",NULL,"e000ff64-4d38-11e8-8d92-5dca86831630",NULL,NULL,NULL
76108058,"2018-05-01 12:14:54",NULL,"41efbca6-4d39-11e8-8e90-f9bd34d2010b",NULL,NULL,NULL
76108059,"2018-05-01 12:12:44",NULL,"f4025b0c-4d38-11e8-8e0c-5dca86831630",NULL,NULL,NULL
76108060,"2018-05-01 12:15:19",NULL,"1-5836a4830a010100.17818bd0@68.68.119.98",NULL,NULL,NULL
76108061,"2018-05-01 12:15:19",NULL,"504c8630-4d39-11e8-a88b-ddd3ed43b001",NULL,NULL,NULL
76108062,"2018-05-01 12:14:51",NULL,"1-b7606d810a020200.1c8ed5bb@68.68.119.104",NULL,NULL,NULL
76108063,"2018-05-01 12:15:19",NULL,"1-5836a4830a010100.17818bd0@68.68.119.98",NULL,NULL,NULL
76108064,"2018-05-01 12:15:19",NULL,"504c8630-4d39-11e8-a88b-ddd3ed43b001",NULL,NULL,NULL
76108065,"2018-05-01 12:14:51",NULL,"1-b7606d810a020200.1c8ed5bb@68.68.119.104",NULL,NULL,NULL
76108066,"2018-05-01 12:15:57",NULL,"674c19e0-4d39-11e8-8f51-f9bd34d2010b",NULL,NULL,NULL
76108067,"2018-05-01 11:53:42",NULL,"1255590836-3734164422-730969444@IRISMSC7.iristel.net",NULL,NULL,NULL
76108068,"2018-05-01 12:15:57",NULL,"674c6292-4d39-11e8-8f5d-f9bd34d2010b",NULL,NULL,NULL
76108069,"2018-05-01 11:53:42",NULL,"4bb8e18e-4d36-11e8-b0d1-87e4db071a70",NULL,NULL,NULL
76108070,"2018-05-01 12:15:24",NULL,"1071023945-3734165724-2079585120@IRISMSC1.iristel.net",NULL,NULL,NULL
76108071,"2018-05-01 12:15:26",NULL,"54cd1f58-4d39-11e8-8ed5-f9bd34d2010b",NULL,NULL,NULL
76108072,"2018-05-01 12:10:20",NULL,"1255655759-3734165420-1668477159@IRISMSC7.iristel.net",NULL,NULL,NULL
76108073,"2018-05-01 12:10:22",NULL,"9f59f04c-4d38-11e8-8b88-f9bd34d2010b",NULL,NULL,NULL
76108074,"2018-05-01 12:15:24",NULL,"1071023945-3734165724-2079585120@IRISMSC1.iristel.net",NULL,NULL,NULL
76108075,"2018-05-01 12:15:26",NULL,"54cd1f58-4d39-11e8-8ed5-f9bd34d2010b",NULL,NULL,NULL
76108076,"2018-05-01 12:10:20",NULL,"1255655759-3734165420-1668477159@IRISMSC7.iristel.net",NULL,NULL,NULL
76108077,"2018-05-01 12:10:22",NULL,"9f59f04c-4d38-11e8-8b88-f9bd34d2010b",NULL,NULL,NULL
76108078,"2018-05-01 11:54:10",NULL,"5c42f698-4d36-11e8-bfed-f9bd34d2010b",NULL,NULL,NULL
76108079,"2018-05-01 12:15:57",NULL,"674c3d1c-4d39-11e8-8f57-f9bd34d2010b",NULL,NULL,NULL
76108080,"2018-05-01 12:16:01",NULL,"69838054-4d39-11e8-940e-e347ddf0485a",NULL,NULL,NULL
76108081,"2018-05-01 12:16:01",NULL,"6983df72-4d39-11e8-9420-e347ddf0485a",NULL,NULL,NULL
76108082,"2018-05-01 12:16:01",NULL,"698443c2-4d39-11e8-942c-e347ddf0485a",NULL,NULL,NULL
76108083,"2018-05-01 12:16:01",NULL,"69847f4a-4d39-11e8-9438-e347ddf0485a",NULL,NULL,NULL
76108084,"2018-05-01 12:16:01",NULL,"6984e6ba-4d39-11e8-9444-e347ddf0485a",NULL,NULL,NULL
76108085,"2018-05-01 12:16:01",NULL,"69852896-4d39-11e8-9450-e347ddf0485a",NULL,NULL,NULL
76108086,"2018-05-01 12:16:01",NULL,"698590d8-4d39-11e8-945c-e347ddf0485a",NULL,NULL,NULL
76108087,"2018-05-01 12:16:01",NULL,"6985ccce-4d39-11e8-9468-e347ddf0485a",NULL,NULL,NULL
76108088,"2018-05-01 12:15:57",NULL,"674c19e0-4d39-11e8-8f51-f9bd34d2010b",NULL,NULL,NULL
76108089,"2018-05-01 12:16:01",NULL,"6983c032-4d39-11e8-941a-e347ddf0485a",NULL,NULL,NULL
76108090,"2018-05-01 12:16:01",NULL,"69845fb0-4d39-11e8-9432-e347ddf0485a",NULL,NULL,NULL
76108091,"2018-05-01 12:16:01",NULL,"69850bae-4d39-11e8-944a-e347ddf0485a",NULL,NULL,NULL
76108092,"2018-05-01 12:16:01",NULL,"6985b0ea-4d39-11e8-9462-e347ddf0485a",NULL,NULL,NULL
76108093,"2018-05-01 12:15:57",NULL,"674c6292-4d39-11e8-8f5d-f9bd34d2010b",NULL,NULL,NULL
76108094,"2018-05-01 12:16:01",NULL,"6984c8ec-4d39-11e8-943e-e347ddf0485a",NULL,NULL,NULL
76108095,"2018-05-01 11:54:09",NULL,"731b761c5da71b9f6d81ca190d949b37@209.15.238.71:5060",NULL,NULL,NULL
76108096,"2018-05-01 12:16:01",NULL,"6983fbc4-4d39-11e8-9426-e347ddf0485a",NULL,NULL,NULL
76108097,"2018-05-01 12:16:01",NULL,"698571a2-4d39-11e8-9456-e347ddf0485a",NULL,NULL,NULL
76108098,"2018-05-01 11:54:10",NULL,"5c42f698-4d36-11e8-bfed-f9bd34d2010b",NULL,NULL,NULL
76108099,"2018-05-01 12:15:57",NULL,"674c3d1c-4d39-11e8-8f57-f9bd34d2010b",NULL,NULL,NULL
76108100,"2018-05-01 12:16:01",NULL,"69838054-4d39-11e8-940e-e347ddf0485a",NULL,NULL,NULL
76108101,"2018-05-01 12:16:01",NULL,"6983df72-4d39-11e8-9420-e347ddf0485a",NULL,NULL,NULL
76108102,"2018-05-01 12:16:01",NULL,"698443c2-4d39-11e8-942c-e347ddf0485a",NULL,NULL,NULL
76108103,"2018-05-01 12:16:01",NULL,"69847f4a-4d39-11e8-9438-e347ddf0485a",NULL,NULL,NULL
76108104,"2018-05-01 12:16:01",NULL,"6984e6ba-4d39-11e8-9444-e347ddf0485a",NULL,NULL,NULL
76108105,"2018-05-01 12:16:01",NULL,"69852896-4d39-11e8-9450-e347ddf0485a",NULL,NULL,NULL
76108106,"2018-05-01 12:16:01",NULL,"698590d8-4d39-11e8-945c-e347ddf0485a",NULL,NULL,NULL
76108107,"2018-05-01 12:16:01",NULL,"6985ccce-4d39-11e8-9468-e347ddf0485a",NULL,NULL,NULL
76108108,"2018-05-01 12:15:57",NULL,"674c19e0-4d39-11e8-8f51-f9bd34d2010b",NULL,NULL,NULL
76108109,"2018-05-01 12:16:01",NULL,"6983c032-4d39-11e8-941a-e347ddf0485a",NULL,NULL,NULL
76108110,"2018-05-01 12:16:01",NULL,"69845fb0-4d39-11e8-9432-e347ddf0485a",NULL,NULL,NULL
76108111,"2018-05-01 12:16:01",NULL,"69850bae-4d39-11e8-944a-e347ddf0485a",NULL,NULL,NULL
76108112,"2018-05-01 12:16:01",NULL,"6985b0ea-4d39-11e8-9462-e347ddf0485a",NULL,NULL,NULL
76108113,"2018-05-01 12:15:57",NULL,"674c6292-4d39-11e8-8f5d-f9bd34d2010b",NULL,NULL,NULL
76108114,"2018-05-01 12:16:01",NULL,"6984c8ec-4d39-11e8-943e-e347ddf0485a",NULL,NULL,NULL
76108115,"2018-05-01 11:54:09",NULL,"731b761c5da71b9f6d81ca190d949b37@209.15.238.71:5060",NULL,NULL,NULL
76108116,"2018-05-01 12:16:01",NULL,"6983fbc4-4d39-11e8-9426-e347ddf0485a",NULL,NULL,NULL
76108117,"2018-05-01 12:16:01",NULL,"698571a2-4d39-11e8-9456-e347ddf0485a",NULL,NULL,NULL
76108118,"2018-05-01 12:15:52",NULL,"69838054-4d39-11e8-940e-e347ddf0485a",NULL,NULL,NULL
76108119,"2018-05-01 12:15:52",NULL,"6983df72-4d39-11e8-9420-e347ddf0485a",NULL,NULL,NULL
76108120,"2018-05-01 12:15:52",NULL,"698443c2-4d39-11e8-942c-e347ddf0485a",NULL,NULL,NULL
